15,7,4,21,3,3,14,5,8,2,3,1,13,7,19,17
9,1,15,41,10,4,15,5,14,20
13,1,8,2,5,22,14,2,13,14,5,38,1,2
14,1,4,1,5,5,21,1,18,9,6,10,22,11,13
19,1,4,1,1,4,5,1,5,15,19,14,1,7,3,5,24,4,9,2
9,6,1,4,46,8,16,22,2,9
11,1,4,2,2,26,19,15,2,20,23,11
11,11,2,4,15,5,17,17,10,3,7,14
11,1,4,32,15,5,24,3,2,19,5,17
15,11,27,1,1,12,2,3,8,16,3,2,19,5,14,1
15,6,3,2,11,15,2,15,3,10,3,1,10,3,21,5
12,6,1,2,30,28,2,12,22,2,19,1,2
14,9,13,10,5,3,12,2,3,10,2,12,33,11,2
9,7,9,19,4,13,15,2,12,42
15,1,5,1,9,1,5,10,7,17,15,7,3,5,5,34
9,32,3,5,63,2,5,13,1,3
13,17,15,3,4,18,10,14,5,17,2,5,15,2
12,11,21,5,1,1,1,12,4,1,34,33,1
10,6,5,6,5,13,5,30,11,10,34
14,1,6,2,13,15,17,3,10,3,11,10,12,7,15
15,1,4,1,1,10,18,4,13,5,24,33,9,1,1,2
10,1,31,3,2,20,21,3,24,9,11
19,1,5,1,2,2,6,20,1,1,15,3,8,4,1,16,37,1,1,2
10,16,6,10,7,17,13,12,3,19,11
14,1,4,2,2,2,21,3,2,3,14,15,12,10,34
13,1,6,4,46,8,2,4,10,3,7,12,2,5
15,1,21,13,2,1,2,12,2,17,15,19,5,4,11,2
18,1,8,2,11,15,3,16,1,8,2,4,7,3,3,2,37,1,3
10,1,36,2,17,25,3,7,12,7,15
12,1,6,2,7,1,5,13,3,14,29,22,24
13,1,4,11,6,10,3,2,19,15,10,10,33,1
18,1,4,4,13,15,1,1,1,16,1,10,2,9,3,10,12,2,19
10,1,8,2,6,5,10,5,34,20,14
13,16,1,5,15,2,1,12,29,3,2,17,20,4
12,5,4,26,2,1,18,1,8,16,33,9,2
14,1,5,1,4,21,5,15,5,12,1,11,24,19,1
11,17,5,16,1,13,13,6,15,5,23,10
12,1,16,21,2,14,2,1,14,10,5,19,19
11,6,3,13,13,2,2,42,5,37,1,3
10,1,5,3,7,16,7,26,4,12,3
15,1,4,17,15,2,1,14,11,4,1,1,15,24,13,2
9,1,6,15,13,32,4,15,5,33
14,5,6,11,10,3,3,14,5,8,2,3,40,14,3
15,1,16,15,3,3,1,13,13,16,5,17,2,5,4,13
13,1,10,5,16,3,2,15,5,10,14,42,2,2
17,1,8,2,5,1,15,3,3,14,5,10,2,12,10,12,7,15
12,1,5,3,28,3,16,1,24,5,17,2,18
17,11,5,16,6,2,12,2,2,1,8,4,2,13,7,23,9,4
7,11,24,32,4,10,10,36
11,16,1,15,5,3,14,2,25,29,4,10
13,5,27,3,4,13,2,13,2,1,1,10,33,9
9,1,6,15,15,2,28,38,5,4
16,1,6,6,3,1,5,15,1,1,15,15,12,22,2,18,1
11,6,46,2,11,2,3,1,10,10,14,5
10,1,4,1,11,15,5,17,3,14,15
14,1,5,1,15,10,3,2,15,2,13,2,15,2,38
13,1,4,1,3,8,18,2,3,14,15,12,3,39
13,1,8,23,3,17,5,10,2,1,8,32,4,10
12,7,2,8,5,15,15,2,13,11,3,22,2
13,1,4,12,20,3,14,2,9,2,3,11,5,37
12,1,10,5,1,15,5,20,14,13,30,9,1
15,1,4,4,2,24,4,1,30,1,20,19,4,9,2,2
12,1,4,11,1,20,28,2,3,11,10,19,14
16,9,7,19,2,1,1,30,2,10,5,5,12,2,5,4,10
13,1,6,30,17,2,9,13,3,3,21,9,11,2
17,5,1,3,7,6,13,2,2,15,16,1,13,2,5,12,11,13
12,1,51,2,2,15,7,3,24,9,9,1,3
10,32,5,19,1,10,4,7,3,10,12
9,1,5,1,4,24,2,3,41,3
6,37,2,17,58,10,1
13,5,4,7,6,15,20,8,2,14,5,28,9,2
15,1,5,1,2,7,1,18,3,16,2,1,24,10,12,11
16,6,3,7,21,1,14,4,11,2,2,7,3,10,23,11,2
13,1,5,16,10,5,19,9,4,9,3,3,26,15
17,6,1,9,1,15,3,2,2,1,17,12,1,1,15,5,14,18
9,1,5,1,9,21,20,10,17,40
10,7,2,28,1,2,16,1,12,12,42
16,1,6,15,15,3,12,4,1,8,5,8,6,7,23,9,1
13,1,4,2,9,6,13,3,1,18,57,10,1,2
13,9,7,1,5,15,3,16,15,10,5,19,20,2
19,7,4,6,5,15,19,9,2,3,1,7,3,5,5,12,2,9,9,2
16,1,4,2,9,1,15,3,3,1,31,1,10,5,5,32,1
7,16,21,17,16,11,10,14
15,6,3,2,5,16,3,2,15,4,11,3,11,24,5,17
14,9,2,6,15,5,2,1,17,13,11,3,2,19,18
12,7,15,16,1,26,2,14,10,14,18,1,3
9,1,4,2,9,23,1,46,5,12
8,7,2,8,21,19,10,19,19
12,9,8,20,1,14,13,2,24,12,20,2,2
11,1,5,3,28,17,2,9,16,24,19,1
16,1,5,3,8,18,2,3,17,10,3,1,10,5,37,1,1
14,1,4,1,5,24,2,15,4,1,13,8,3,5,17
14,1,4,6,21,8,14,2,11,4,7,13,12,7,17
16,1,5,5,24,17,2,13,4,7,3,3,19,2,5,15,2
7,1,34,22,34,19,4,9
16,1,4,1,11,20,3,12,4,11,2,2,10,3,30,10,3
14,16,1,18,3,2,14,13,11,3,3,7,12,11,11
14,5,4,2,5,1,18,2,1,18,15,10,29,4,9
10,1,4,32,15,15,3,8,27,19,1
15,7,2,2,6,5,10,5,17,2,15,13,2,19,19,3
